id,text,canonized,text_length,description,random,regex,sanskrit,translation,notes
1068.1,,,6,da-pa-ka-aa-d-da,⚄ random: la-ka-va-ca-la-u,da?daa?ka?pa?da?,"दद एकपदः
dada ekapadaḥ",given[Pāṇ] by Viṣṇu[MBh],
1069.1,,,10,ca-aa-an-ra-va-ja-an-va-ka-da,⚄ random: ra-ca-i-j-ba-ja-aa-n-ma-ja,da?ka?va?anja?va?ra?anaa?ca?,"धक्क व अञ्जवरम् आच
dhakka va añjavaram āca",O Destroyer; I seek a splendorous gift,RV 1.92.13 bestow on us the wondrous gift
1070.1,,,2,ma-sa,⚄ random: i-g,sa?ma?,"सम
sama",equal[RV] ,
1071.1,,,6,ra-la-vava-as-daa-baba,⚄ random: ra-va-sa-ca-u-m,baba?daa?asvava?la?ra?,"बबद अश्ववलर[म्]
babada aśvavalara[m]",I steadied the strong horse,RV 1.38.12 steady your horses
1072.1,,,3,.a-daa-as,⚄ random: ta-u-r,asdaa?.a?,*asdaa.a,,
1073.1,,,10,an-ka-aa-m-sa-ma-ma-ama-va-ra,⚄ random: i-m-ma-va-pa-i-s-ba-na-ba,ra?va?ama?ma?ma?sa?maa?ka?an,"रव अमम् महमाखं
rava amam mahamākhaṃ",O Roarer; a powerful great sacrifice (to you),RV 1.75.5 our mighty sacrifice
1074.1,,,6,an-ra-na-aa-v-ra,⚄ random: i-j-ya-ta-na-ba,ra?vaa?na?ra?an,"रव-अनरम्
rava-anaram",The roaring[√रु] life-giver[ŚBr Śis][अनर = असुर],
1075.1,,,6,an-tara-ma-ma-ta-ja,⚄ random: i-k-sa-ya-sa-na,ja?ta?ma?ma?tara?an,"जटम् अमत्रम्
jaṭam amatram",The powerful[RV] braid-wearer[Śivapurāṇa 2.2.32],
1076.1,,,4,.a-.-va-ra,⚄ random: ta-ta-na-ba,ra?va?..a?,*rava..a,,
1077.1,,,5,na-ma-ma-ma-as,⚄ random: na-ga-sa-ya-pa,asma?ma?ma?na?,*asmamamana,,
1078.1,,,5,.a-ma-sa-va-ra,⚄ random: ta-i-d-na-ra,ra?va?sa?ma?.a?,*ravasama.a,,
1079.1,,,7,.a-ra-.-ja-.-as-ra,⚄ random: ta-la-ta-pa-ta-sa-ra,ra?as.ja?.ra?.a?,*raas.ja.ra.a,,
1080.1,,,10,an-sa-ka-aa-m-ma-sa-sa-ma-as,⚄ random: i-l-ma-ma-va-i-d-ma-ya-na,asma?sa?sa?ma?maa?ka?sa?an,"अहम् सहं मोक्षम्
aham sahaṃ mokṣam",I am capable of salvation,RV 10.52.5 I shall give you freedom
1081.1,,,9,ra-ta-ma-as-ma-ama-sa-va-ra,⚄ random: ja-va-ba-ya-ga-ba-ma-na-ba,ra?va?sa?ama?ma?asma?ta?ra?,"रवसाम महम् तर
ravasāma maham tara",Tranquil[TBr] Roarer[√रु]; fulfill[R. √तॄ लोट्] the festival[MBh],
1082.1,,,8,an-da-ma-ma-sa-va-ra-maa,⚄ random: i-l-la-ga-ma-na-ja-ca,maa?ra?va?sa?ma?ma?da?an,"मार वहम् मदम्
māra vaham madam","O destroyer[VarBṛS], the bringer of joy[RV]",
1083.1,,,5,an-aa-s-ra-na,⚄ random: i-j-la-ja-va,na?ra?saa?an,"नृहान
nṛhāna",Killer of men[RV नृहन्],
1084.1,,,6,an-ra-sa-ja-an-ma,⚄ random: i-d-la-ja-ma-ga,ma?anja?sa?ra?an,"मञ्ज शरण
mañja śaraṇa",refuge[RV] O Roarer[√मञ्ज् + अच्] ,
1085.1,,,8,an-aa-j-sa-ja-an-ama-ja,⚄ random: i-i-p-ma-ja-ma-ba-ta,ja?ama?anja?sa?jaa?an,"जाम-अञ्जस्-सज्जाम्
jāma-añjas-sajjām",consumption[√जम्] of the prepared[MBh] Soma mixture[RV],
1086.1,,,7,an-va-ma-ma-as-aa-r,⚄ random: i-t-na-sa-ya-ca-ra,raa?asma?ma?va?an,"रास मम वाण
rāsa mama vāṇa",O my[RV] arrow[RV] imparter[√रास् अच्],
1087.1,,,7,ya-sa-ka-aa-an-ra-sa,⚄ random: ka-ma-ba-ca-i-v-da,sa?ra?anaa?ka?sa?ya?,"हर अनेकस्य
hara anekasya",O Destroyer[MBh] of many[AgP 347.30],
1088.1,,,4,va-.-an-ta,⚄ random: ma-ta-ma-ma,ta?an.va?,*taan.va,,
1089.1,,,3,va-ta-ta,⚄ random: ma-u-t,ta?ta?va?,*tatava,,
1090.1,,,6,an-ra-ja-an-.-.,⚄ random: i-j-ja-aa-t-ta,..anja?ra?an,*..anjaraan,,
1091.1,,,8,an-aa-t-ma-va-na-ta-.,⚄ random: i-j-sa-sa-na-u-i-t,.ta?na?va?ma?taa?an,*.tanavamataaan,,
1092.1,,,2,an-aa,⚄ random: i-a,aa?an,"आन
āna",that one breathed[RV 10.129.2],
1093.1,,,5,.a-.-.-.-da,⚄ random: ta-ta-ta-ta-la,da?....a?,*da....a,,
1094.1,,,5,aka-ma-ma-sa-.,⚄ random: ka-i-s-pa-ta,.sa?ma?ma?aka?,*.samamaaka,,
1095.1,,,5,an-as-ma-an-aaa,⚄ random: i-y-i-g-ya,aaa?anma?asan,*aaaanmaasan,,
1096.1,,,2,an-as,⚄ random: i-m,asan,*asan,,
1097.1,,,2,ya-sa,⚄ random: ya-pa,sa?ya?,*saya,,
1098.1,,,9,an-ra-va-ma-ma-ama-an-ma-da,⚄ random: i-l-ba-na-sa-ba-aa-y-la,da?ma?anama?ma?ma?va?ra?an,"दमन-अम मम वरान्
damana-ama mama varān",Powerful[RV] Subduer[MBh]; my[RV] gifts[RV],
1099.1,,,7,an-as-ama-aa-n-sa-ba,⚄ random: i-y-ba-ca-ma-ta-va,ba?sa?naa?ama?asan,"भसने अम-आहन[म्]
bhasane ama-āhana[m]",In shining[√भस् ल्युट् loc] the powerful[RV] Slayer[आ + √हन् + अच्],
1100.1,,,3,.a-va-ka,⚄ random: ta-na-ma,ka?va?.a?,*kava.a,,
1101.1,,,5,an-ba-ama-va-ra,⚄ random: i-r-ba-na-ba,ra?va?ama?ba?an,*ravaamabaan,,
1102.1,,,3,ra-ka-sa,⚄ random: ja-ma-da,sa?ka?ra?,*sakara,,
1103.1,,,9,na-ja-an-ama-as-sa-va-aa-d,⚄ random: na-ja-aa-b-ya-pa-na-pa-ta,daa?va?sa?asama?anja?na?,"दाव शासम् अञ्जन्
dāva śāsam añjan",Fire(Agni) Annointer[√अञ्ज् + शतृँ] of the ruler[RV],
1104.1,,,5,aa-an-aaa-va-ra,⚄ random: ta-i-u-n-ra,ra?va?aaa?anaa?,*ravaaaaanaa,,
1105.1,,,4,an-da-ma-ama,⚄ random: i-l-la-ba,ama?ma?da?an,*amamadaan,,
1106.1,,,3,an-ra-sa,⚄ random: i-g-na,sa?ra?an,*saraan,,
1107.1,,,2,ya-ja,⚄ random: ma-pa,ja?ya?,"जय
jaya",victory[AV],
1108.1,,,3,nna-as-ja,⚄ random: ka-na-pa,ja?asnna?,*jaasnna,,
1109.1,,,6,an-ra-va-an-ra-daa,⚄ random: i-m-ba-da-ma-u,daa?ra?anva?ra?an,"धारण-वरम्
dhāraṇa-varam",The eminent[MBh] Shiva[MBh],
1110.1,,,5,an-ta-ma-va-ra,⚄ random: i-u-s-na-ra,ra?va?ma?ta?an,*ravamataan,,
1111.1,,,7,an-ra-va-daa-an-.-.,⚄ random: i-l-ba-u-d-ta-ta,..andaa?va?ra?an,*..andaavaraan,,
1112.1,,,3,na-ja-an,⚄ random: na-ja-aa,anja?na?,*anjana,,
1113.1,,,4,ra-ja-na-ra,⚄ random: la-pa-ma-ba,ra?na?ja?ra?,*ranajara,,
1114.1,,,5,ra-ca-va-ra-daa,⚄ random: la-ga-na-ra-u,daa?ra?va?ca?ra?,*daaravacara,,
1115.1,,,4,an-sa-ma-ka,⚄ random: i-l-ya-va,ka?ma?sa?an,*kamasaan,,
1116.1,,,2,ya-ajaa,⚄ random: sa-u,ajaa?ya?,"अज-आय
aja-āya",arrival[RV] of Rudra[RV],
1117.1,,,7,ya-sa-ka-an-ra-ma-ama,⚄ random: la-ma-ba-i-g-na-ba,ama?ma?ra?anka?sa?ya?,"अम-मरण-क्षय
ama-maraṇa-kṣaya",O powerful[RV] death[MBh] destroyer[MBh],
1118.1,,,2,an-nasan,⚄ random: i-d,nasanan,"नशनं
naśanaṃ",destruction[BhP],
1119.1,,,6,ma-an-aa-j-va-ra,⚄ random: la-i-i-p-na-ra,ra?va?jaa?anma?,"रव जानम्
rava jānam","O Roarer[√रु], the origin[RV]",
1120.1,,,7,an-ka-aa-m-aa-m-as,⚄ random: i-m-ma-va-ca-ya-pa,asmaa?maa?ka?an,"अस्मे माखम्
asme mākham",sacrifice[RV] for me[dat. अस्मम RV] ,
1121.1,,,4,an-aa-t-ja,⚄ random: i-j-u-p,ja?taa?an,*jataaan,,
1122.1,,,3,an-aa-d,⚄ random: i-j-ga,daa?an,*daaan,,
1123.1,,,4,na-ma-da-ma,⚄ random: na-ga-ja-sa,ma?da?ma?na?,"मदमन
madamana",great[Vā] joy[RV] ,
1124.1,,,3,an-sa-as,⚄ random: i-d-u,assa?an,*assaan,,
1125.1,,,3,nna-ama-ka,⚄ random: ka-ma-u,ka?ama?nna?,"कामनन्
kāmanan",misremembering[Pāṇ √म्ना],
1126.1,,,2,navanaa-aa,⚄ random: ma-pa,aa?navanaa?,*aanavanaa,,
1127.1,,,7,aa-an-ma-ja-va-ra-ma,⚄ random: ta-i-i-p-na-la-ta,ma?ra?va?ja?ma?anaa?,"मर वज मान
mara vaja māna","O death[AitUp], O honored[√मन् घञ्] wanderer[√वज्]",
1128.1,,,2,an-ta,⚄ random: i-v,ta?an,*taan,,
1129.1,,,3,ra-ja-aa,⚄ random: la-pa-u,aa?ja?ra?,*aajara,,
1130.1,,,2,ra-sa,⚄ random: la-aa,sa?ra?,*sara,,
1131.1,,,2,nna-aa,⚄ random: ka-ta,aa?nna?,"आनन
ānana",face[R],
1132.1,,,4,va-na-daa-sa,⚄ random: na-i-u-d,sa?daa?na?va?,"सदान्व
sadānva",roaring[RV]   ,
1133.1,,,4,i-an-ra-va,⚄ random: ba-i-l-ba,va?ra?ani,*varaani,,
1134.1,,,7,an-aa-m-ama-an-sa-ya,⚄ random: i-j-sa-ba-da-ta-ba,ya?sa?anama?maa?an,"यसन् अम-मान
yasan ama-māna","O endeavoring one[√यस् शतृॅं], O powerful[RV] honored one[√मन् घञ्]",
1135.1,,,5,.a-sa-va-ma-.,⚄ random: ta-ma-na-ka-ta,.ma?va?sa?.a?,*.mavasa.a,,
1136.1,,,2,an-nasan,⚄ random: i-d,nasanan,*nasanan,,
1137.1,,,7,va-ra-aa-t-an-sa-ra,⚄ random: ma-ra-ja-sa-da-ma-ba,ra?sa?antaa?ra?va?,"रसन-तावर
rasana-tāvara",O flavor[Mbh] of the tree[Bālar],
1138.1,,,2,ya-ja,⚄ random: ya-pa,ja?ya?,"जय
jaya",victory[AV],
1139.1,,,6,ra-sa-va-ma-sa-an,⚄ random: la-ga-na-i-d-da,ansa?ma?va?sa?ra?,"आनह मवशर
ānaha mavaśara","O binder[आ-नह् AV], the arrow[RV] restrainer[√मव्]",
1140.1,,,3,.a-.-ka,⚄ random: ta-ta-va,ka?..a?,*ka..a,,
1141.1,,,4,na-mama-va-ra,⚄ random: na-da-na-ba,ra?va?mama?na?,*ravamamana,,
1142.1,,,3,na-da-aa,⚄ random: na-ta-pa,aa?da?na?,"अदन
adana",food[RV] ,
1143.1,,,3,an-na-an,⚄ random: i-y-va,anna?an,*annaan,,
1144.1,,,4,an-sa-da-ra,⚄ random: i-d-ma-ra,ra?da?sa?an,*radasaan,,
1145.1,,,5,nmna-ma-an-ma-da,⚄ random: na-sa-da-ya-la,da?ma?anma?nmna?,*damaanmanmna,,
1146.1,,,5,ta-na-ya-as-pa,⚄ random: ja-ma-na-i-k,pa?asya?na?ta?,"पश्यन्तः
paśyantaḥ",onlookers[RV],
1147.1,,,5,na-ma-da-ma-ka,⚄ random: na-ga-aa-y-va,ka?ma?da?ma?na?,"कम् दमन
kam damana",excellent[RV] subduer[MBh],
1148.1,,,7,ya-sa-amaa-ma-ta-va-na,⚄ random: ya-la-ta-i-c-na-ya,na?va?ta?ma?amaa?sa?ya?,"नवतम-अमस्य
navatama-amasya",Of the newest[RV Suśr] power[RV gen],
1149.1,,,2,da-an,⚄ random: ta-ja,anda?,*anda,,
1150.1,,,1,taaa,⚄ random: ga,taaa?,"अथ
atha",thus[RV],
1151.1,,,3,na-an-naran,⚄ random: ma-i-u,narananna?,*narananna,,
1152.1,,,5,na-ja-as-an-na,⚄ random: ra-va-ya-aa-k,na?anasja?na?,*naanasjana,,
1153.1,,,5,ra-da-na-ma-sa,⚄ random: ra-la-na-i-a,sa?ma?na?da?ra?,"समन्द्र
samandra",with[RV] pleasantness[RV],
1154.1,,,2,i-asi,⚄ random: ba-ba,asii,*asii,,
1155.1,,,5,na-aa-.-va-.,⚄ random: na-pa-ta-na-ta,.va?.aa?na?,*.va.aana,,
1156.1,,,2,.a-an,⚄ random: ta-i,an.a?,*an.a,,
1156.2,,,2,.a-.,⚄ random: ta-ta,..a?,*..a,,
1157.1,,,3,aa-.-.,⚄ random: ta-ta-ta,..aa?,*..aa,,
1158.1,,,4,an-as-ma-ara,⚄ random: da-sa-i-a,ara?ma?asan,*aramaasan,,
1159.1,,,2,ma-.,⚄ random: i-t,.ma?,*.ma,,
1160.1,,,1,da,⚄ random: ma,da?,"द
da",giving[MS],
1161.1,,,3,an-ra-pa,⚄ random: i-j-ka,pa?ra?an,"पर्ण
parṇa",leaf[RV],
1162.1,,,2,ra-.,⚄ random: na-ta,.ra?,*.ra,,
1163.1,,,1,da,⚄ random: ma,da?,"द
da",giving[MS],
1164.1,,,4,ra-sa-ta-ra,⚄ random: sa-aa-m-ra,ra?ta?sa?ra?,*ratasara,,
1165.1,,,1,sa,⚄ random: da,sa?,"ह
ha",Verily[Ved],
1166.1,,,3,as-ma-as,⚄ random: ta-ya-na,asma?as,*asmaas,,
1167.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
1168.1,,,2,an-ra,⚄ random: da-ra,ra?an,*raan,,
1168.2,,,5,an-ta-ma-an-ra,⚄ random: i-a-s-da-ra,ra?anma?ta?an,*raanmataan,,
1169.1,,,10,ya-aaa-na-ja-an-an-da-ma-ta-sa,⚄ random: sa-ca-na-ja-ma-i-g-i-s-ma,sa?ta?ma?da?ananja?na?aaa?ya?,"हतमदन अञ्जन् आय[म्]
hatamadana añjan āya[m]",O Kāmā—killer; shining arrival,RV 10.121.6  When over them the risen Sun is shining
1170.1,,,10,ra-ta-an-ama-ma-aa-v-ra-sa-ba,⚄ random: ca-va-i-b-i-p-na-ra-la-va,ba?sa?ra?vaa?ma?ama?anta?ra?,"भसरवाम आमंत्र
bhasaravāma āmaṃtra",do invite; O powerful shining Roarer,RV 6.50.4 This day invited the Sons of Rudra
1171.1,,,12,ra-sa-da-ja-an-ma-sa-va-va-ta-daa-da,⚄ random: ca-da-ta-ja-ma-na-ma-na-ma-i-u-g,da?daa?ta?va?va?sa?ma?anja?da?sa?ra?,"ददा तव वशम् अञ्जदह्र
dadā tava vaśam añjadahra",Grant us your power; O Shining fire,RV 1.36.11 Agni we extol: his powers shine out preeminent
1172.1,,,13,an-sa-da-ma-ma-ja-an-ja-va-va-ma-u-.,⚄ random: i-d-ma-ga-sa-ja-aa-t-na-ma-ka-ma-ta,.uma?va?va?ja?anja?ma?ma?da?sa?an,*.umavavajaanjamamadasaan,,
1173.1,,,9,ya-sa-ka-ra-da-an-ma-ma-as,⚄ random: ka-ma-va-sa-ta-i-g-na-ya,asma?ma?anda?ra?ka?sa?ya?,"असम-मन्द्र-क्षय
asama-mandra-kṣaya",unequalled[RV] roaring[Br] destroyer[Mbh],
1174.1,,,7,an-as-ma-ta-as-ma-ka,⚄ random: i-t-i-s-ya-ya-va,ka?ma?asta?ma?asan,"कम्-मस्त-मासम्
kam-masta-māsam",Beautiful[TS] moon[Siddh] in the head[Dhūrtas](Shiva),
1175.1,,,7,an-ra-va-ma-ja-va-ra,⚄ random: i-j-ba-i-p-na-ra,ra?va?ja?ma?va?ra?an,"रव जम वरान्
rava jama varān","O Roarer[√रु] O Wanderer[√जम्], blessings(for me)",
1176.1,,,6,an-tara-ma-sa-va-ra,⚄ random: i-u-n-ma-na-ra,ra?va?sa?ma?tara?an,"रवस्-अमत्रम्
ravas-amatram",The mighty[RV] roar[RV],
1177.1,,,6,ra-ba-ja-an-ama-.,⚄ random: ja-ta-ja-ma-ba-ta,.ama?anja?ba?ra?,"मञ्जभर
mañjabhara",shine[√\Skt{maYj}] bestower[RV],
1178.1,,,8,an-paa-va-ja-an-ma-va-ra,⚄ random: i-a-t-ja-ma-ga-na-ba,ra?va?ma?anja?va?paa?an,"रव माञ्ज-वपन्
rava māñja-vapan",O roarer[√रु] the sound[√मञ्ज्] bestrewing one[√वप्],
1179.1,,,2,an-va,⚄ random: i-t,va?an,*vaan,,
1180.1,,,3,na-ra-aa,⚄ random: ma-ra-ta,aa?ra?na?,"अरण
araṇa",foreign[RV],
1181.1,,,5,an-ba-sa-va-ra,⚄ random: i-j-da-na-ba,ra?va?sa?ba?an,*ravasabaan,,
1182.1,,,8,ra-sa-aa-j-ma-va-ma-ama,⚄ random: ja-da-i-p-ga-na-ga-ba,ama?ma?va?ma?jaa?sa?ra?,"अमम् वमजा-हर[म्]
amam vamajā-hara[m]",The powerful[RV] bringer[√हृ] of Gangā(vamajā =emitter's daughter=Gangā),
1183.1,,,6,an-ataa-mara-ta-ma-ka,⚄ random: i-j-ra-u-y-va,ka?ma?ta?mara?ataa?an,"कम् तम्रातान
kam tamrātāna",pleasant[TS] spreading[RV] redness[RV]  ,
1184.1,,,7,ya-sa-ka-aa-an-ra-sa,⚄ random: ka-ma-sa-ca-i-v-da,sa?ra?anaa?ka?sa?ya?,"शरण-अक्षय
śaraṇa-akṣaya",Indestructible[MBh] protection[RV],
1185.1,,,3,asaa-da-as,⚄ random: ca-ta-ga,asda?asaa?,*asdaasaa,,
1186.1,,,5,ma-as-sa-aa-d,⚄ random: ga-ya-ma-ca-i,daa?sa?asma?,*daasaasma,,
1187.1,,,4,ya-sa-ka-aa,⚄ random: ka-ma-ka-pa,aa?ka?sa?ya?,"अक्षय
akṣaya",undecaying[BG],
1188.1,,,3,an-da-ta,⚄ random: i-m-ma,ta?da?an,*tadaan,,
1189.1,,,3,na-ma-ama,⚄ random: na-sa-ba,ama?ma?na?,*amamana,,
1190.1,,,9,ra-ta-ja-an-u-t-ma-va-ra,⚄ random: ja-va-ja-aa-m-aa-i-n-ra,ra?va?ma?tuanja?ta?ra?,"रवम् तुञ्जतर
ravam tuñjatara",Roarer; the protector[Nir],
1191.1,,,3,ta-an-dadada,⚄ random: na-i-n,dadada?anta?,"दददान्त
dadadānta",Given[RV 1.39.9] by pacified one[√\Skt{दम् + क्त}],
1192.1,,,4,ra-sa-ma-as,⚄ random: sa-ga-ya-ga,asma?sa?ra?,*asmasara,,
1193.1,,,3,ya-sa-ka,⚄ random: ka-ma-ba,ka?sa?ya?,"क्षय
kṣaya",dominion[RV],
1194.1,,,3,ra-an-ta,⚄ random: ca-aa-u,ta?anra?,*taanra,,
1195.1,,,5,ya-sa-ka-ta-ra,⚄ random: ka-ma-ka-ma-ba,ra?ta?ka?sa?ya?,*ratakasaya,,
1196.1,,,6,an-sa-aa-n-ra-ya,⚄ random: i-l-ca-i-r-na,ya?ra?naa?sa?an,"इ अर्णस
i arṇasa",Oh[Pāṇ] Agitated[RV] one,
1197.1,,,2,an-asaa,⚄ random: i-j,asaa?an,"आशां
āśāṃ",desires[AV] ,
1198.1,,,3,ya-na-aa,⚄ random: ka-ya-ta,aa?na?ya?,"अन्य
anya",inexhaustible[AV],
1199.1,,,7,ya-sa-ka-aa-an-ra-va,⚄ random: ka-ma-ta-ca-i-j-ba,va?ra?anaa?ka?sa?ya?,"वर अनेकस्य
vara anekasya",O the best[Mbh] of the many[RV],
1200.1,,,3,.a-da-.,⚄ random: ta-i-t,.da?.a?,*.da.a,,
1201.1,,,4,i-y-sa-ka,⚄ random: ba-ka-ma-ba,ka?sa?yi,*kasayi,,
1201.2,,,2,aa-s,⚄ random: ta-ga,saa?,*saa,,
1202.1,,,1,ra,⚄ random: ra,ra?,"र
ra",giving[Śiś],
1203.1,,,4,la-ca-ba-u,⚄ random: ka-la-va-ja,uba?ca?la?,*ubacala,,
1204.1,,,4,ya-aaa-va-ra,⚄ random: na-ca-na-ba,ra?va?aaa?ya?,*ravaaaaya,,
1205.1,,,4,u-t-ma-ta,⚄ random: ta-aa-k-ca,ta?ma?tu,*tamatu,,
1206.1,,,4,an-sa-as-ma,⚄ random: i-l-ya-na,ma?assa?an,*maassaan,,
1207.1,,,5,ra-da-i-an-pa,⚄ random: ma-ma-ba-i-k,pa?anida?ra?,"पाणिधर
pāṇidhara",O hand holder[RV;Kāv],
1208.1,,,4,i-an-sa-aa,⚄ random: ba-i-g-ta,aa?sa?ani,*aasaani,,
1209.1,,,7,va-an-na-pa-an-ma-da,⚄ random: sa-ma-ma-la-da-ya-la,da?ma?anpa?na?anva?,"दमन-पणव[म्]
damana-paṇava[m]",Subduer's[MBh] drum[MBh],
